Date,Close,High,Low,Open,Volume
2016-02-24,2100.280029296875,2141.2099609375,2088.10009765625,2134.75,7751900
2016-02-25,2120.0400390625,2136.27001953125,2100.7099609375,2100.77001953125,6520000
2016-02-26,2145.8798828125,2178.070068359375,2120.169921875,2120.169921875,7764500
2016-02-29,2154.340087890625,2158.6201171875,2113.5400390625,2146.1298828125,10085000
2016-03-01,2191.919921875,2192.35009765625,2152.89990234375,2154.280029296875,7799300
2016-03-02,2206.989990234375,2220.669921875,2182.85009765625,2192.85009765625,8437500
2016-03-03,2211.590087890625,2217.72998046875,2198.1201171875,2206.43994140625,7235300
2016-03-04,2230.5,2239.419921875,2210.39990234375,2211.590087890625,8073100
2016-03-07,2232.719970703125,2233.5400390625,2195.419921875,2229.8798828125,8725000
2016-03-08,2236.969970703125,2257.2099609375,2216.969970703125,2232.81005859375,7633300
2016-03-09,2247.909912109375,2256.389892578125,2234.330078125,2236.659912109375,7369900
2016-03-10,2228.929931640625,2287.0,2225.0,2247.419921875,14404800
2016-03-11,2284.02001953125,2293.090087890625,2229.360107421875,2229.360107421875,11686200
2016-03-14,2323.530029296875,2331.1201171875,2283.389892578125,2283.840087890625,11478900
2016-03-15,2298.68994140625,2323.68994140625,2294.6298828125,2323.68994140625,8577500
2016-03-16,2299.610107421875,2318.760009765625,2284.3701171875,2298.570068359375,9760600
2016-03-17,2297.14990234375,2317.199951171875,2246.949951171875,2299.60009765625,18566600
2016-03-18,2316.800048828125,2334.5,2285.89990234375,2297.27001953125,20336400
2016-03-21,2298.77001953125,2329.6201171875,2290.090087890625,2317.89990234375,8976400
2016-03-22,2292.2900390625,2297.669921875,2265.449951171875,2297.669921875,7862300
2016-03-23,2267.610107421875,2297.2900390625,2257.1298828125,2292.780029296875,6260300
2016-03-24,2221.419921875,2267.360107421875,2218.60009765625,2266.510009765625,6227700
2016-03-29,2228.330078125,2238.7099609375,2209.9599609375,2221.909912109375,7469800
2016-03-30,2275.080078125,2279.2099609375,2227.68994140625,2228.580078125,5425300
2016-03-31,2270.3798828125,2282.510009765625,2254.929931640625,2275.43994140625,6635700
2016-04-01,2266.550048828125,2279.25,2239.7900390625,2270.570068359375,7600000
2016-04-04,2252.860107421875,2273.2099609375,2240.340087890625,2265.639892578125,5093000
2016-04-05,2227.219970703125,2253.2900390625,2214.47998046875,2253.2900390625,7893200
2016-04-06,2239.60009765625,2241.179931640625,2215.27001953125,2227.639892578125,5899700
2016-04-07,2210.179931640625,2245.699951171875,2205.56005859375,2240.02001953125,6183200
2016-04-08,2241.169921875,2245.429931640625,2209.72998046875,2209.81005859375,5912000
2016-04-11,2246.610107421875,2257.320068359375,2230.81005859375,2241.89990234375,5808400
2016-04-12,2251.169921875,2259.389892578125,2235.780029296875,2247.320068359375,5391400
2016-04-13,2293.919921875,2296.300048828125,2251.1201171875,2251.1201171875,5674800
2016-04-14,2318.050048828125,2322.419921875,2294.0,2294.469970703125,5269200
2016-04-15,2303.64990234375,2318.1201171875,2297.169921875,2318.1201171875,7774900
2016-04-18,2311.469970703125,2312.739990234375,2277.889892578125,2302.669921875,12278400
2016-04-19,2338.239990234375,2341.929931640625,2306.469970703125,2311.89990234375,8640200
2016-04-20,2342.260009765625,2345.97998046875,2318.719970703125,2338.699951171875,6949000
2016-04-21,2333.510009765625,2357.9599609375,2327.489990234375,2342.72998046875,7349900
2016-04-22,2358.4599609375,2361.489990234375,2322.75,2333.56005859375,6961600
2016-04-25,2320.679931640625,2359.89990234375,2316.169921875,2359.139892578125,5576400
2016-04-26,2312.9599609375,2332.3798828125,2308.97998046875,2321.27001953125,5378700
2016-04-27,2329.9599609375,2335.409912109375,2311.219970703125,2313.31005859375,5173400
2016-04-28,2343.969970703125,2344.2099609375,2314.389892578125,2330.050048828125,5400900
2016-04-29,2329.419921875,2344.929931640625,2327.22998046875,2343.929931640625,8678700
2016-05-02,2323.18994140625,2335.409912109375,2313.81005859375,2329.72998046875,3691700
2016-05-03,2274.3798828125,2323.449951171875,2268.56005859375,2323.449951171875,5970300
2016-05-04,2240.260009765625,2278.68994140625,2238.719970703125,2274.889892578125,6938200
2016-05-06,2239.340087890625,2241.8798828125,2211.610107421875,2240.820068359375,6450300
2016-05-09,2216.5400390625,2254.280029296875,2211.909912109375,2239.489990234375,5534000
2016-05-10,2229.06005859375,2235.8798828125,2214.7900390625,2217.050048828125,5511400
2016-05-11,2215.219970703125,2229.06005859375,2194.830078125,2229.06005859375,6090800
2016-05-12,2204.1201171875,2237.949951171875,2198.010009765625,2215.179931640625,6679900
2016-05-13,2201.7900390625,2210.139892578125,2192.090087890625,2204.169921875,5651500
2016-05-17,2207.159912109375,2232.2900390625,2196.590087890625,2202.4599609375,6351100
2016-05-18,2211.360107421875,2211.3798828125,2191.5,2207.010009765625,4749600
2016-05-19,2182.989990234375,2214.360107421875,2179.56005859375,2211.510009765625,4750900
2016-05-20,2193.1298828125,2206.340087890625,2180.219970703125,2183.260009765625,4468600
2016-05-23,2205.18994140625,2212.699951171875,2182.68994140625,2193.239990234375,5256400
2016-05-24,2240.3701171875,2241.60009765625,2196.139892578125,2205.14990234375,6436600
2016-05-25,2272.699951171875,2274.7099609375,2239.760009765625,2240.77001953125,5681900
2016-05-27,2263.510009765625,2277.9599609375,2256.47998046875,2272.2900390625,8052700
2016-05-30,2272.43994140625,2272.43994140625,2257.18994140625,2263.7900390625,3964100
2016-05-31,2260.830078125,2274.52001953125,2256.580078125,2272.659912109375,9539800
2016-06-01,2222.1201171875,2260.9599609375,2215.68994140625,2260.9599609375,7340100
2016-06-02,2231.5400390625,2260.580078125,2219.820068359375,2222.2900390625,5663400
2016-06-03,2215.77001953125,2251.60009765625,2210.530029296875,2231.85009765625,5830200
2016-06-06,2233.659912109375,2234.719970703125,2212.010009765625,2216.5400390625,3857700
2016-06-07,2263.840087890625,2266.300048828125,2233.300048828125,2233.780029296875,6804900
2016-06-08,2245.18994140625,2264.52001953125,2243.050048828125,2264.27001953125,7648100
2016-06-09,2235.050048828125,2246.590087890625,2225.610107421875,2245.18994140625,9656400
2016-06-10,2189.8701171875,2235.7900390625,2179.1201171875,2235.72998046875,8269300
2016-06-13,2138.389892578125,2189.219970703125,2134.56005859375,2189.219970703125,7192900
2016-06-14,2095.02001953125,2137.780029296875,2094.64990234375,2137.780029296875,8747800
2016-06-15,2124.27001953125,2133.429931640625,2094.409912109375,2094.409912109375,7360700
2016-06-16,2091.260009765625,2124.360107421875,2080.3701171875,2124.360107421875,7947200
2016-06-17,2139.81005859375,2146.239990234375,2091.25,2091.260009765625,20484000
2016-06-20,2192.89990234375,2192.89990234375,2139.81005859375,2139.81005859375,7832000
2016-06-21,2200.52001953125,2202.590087890625,2179.77001953125,2192.260009765625,6712600
2016-06-22,2213.77001953125,2218.93994140625,2190.1201171875,2200.570068359375,6568600
2016-06-23,2242.110107421875,2251.5400390625,2209.60009765625,2213.550048828125,6962000
2016-06-24,2084.219970703125,2215.7099609375,1993.47998046875,2215.7099609375,19318800
2016-06-27,1988.4000244140625,2093.550048828125,1981.9300537109375,2083.820068359375,15893000
2016-06-28,2027.949951171875,2046.5699462890625,1988.1300048828125,1988.1300048828125,10434500
2016-06-29,2076.9599609375,2076.9599609375,2027.8399658203125,2027.949951171875,10243600
2016-06-30,2095.9599609375,2100.9599609375,2060.06005859375,2076.6201171875,11719100
2016-07-01,2104.2099609375,2107.75,2072.77001953125,2096.010009765625,8200200
2016-07-04,2082.68994140625,2117.0,2079.2900390625,2104.52001953125,6314300
2016-07-05,2026.0400390625,2082.739990234375,2018.9000244140625,2082.659912109375,7538100
2016-07-06,2022.9599609375,2034.2900390625,1997.2099609375,2025.9100341796875,8527300
2016-07-07,2043.280029296875,2071.679931640625,2021.5,2022.6300048828125,6236300
2016-07-08,2074.110107421875,2078.43994140625,2041.9200439453125,2042.949951171875,5877600
2016-07-11,2110.52001953125,2114.739990234375,2074.300048828125,2074.409912109375,6023500
2016-07-12,2164.2900390625,2169.570068359375,2110.639892578125,2110.64990234375,7869400
2016-07-13,2136.239990234375,2165.239990234375,2136.090087890625,2164.3701171875,6595100
2016-07-14,2211.659912109375,2212.8701171875,2129.919921875,2137.179931640625,7703200
2016-07-15,2219.139892578125,2226.469970703125,2195.030029296875,2211.699951171875,6611000
2016-07-18,2220.010009765625,2233.389892578125,2206.7900390625,2219.030029296875,6196900
2016-07-19,2209.320068359375,2221.530029296875,2193.800048828125,2218.18994140625,5540900
2016-07-20,2222.300048828125,2231.22998046875,2208.6201171875,2209.449951171875,7623600
2016-07-21,2219.610107421875,2226.949951171875,2203.820068359375,2222.27001953125,5378500
2016-07-22,2234.75,2238.389892578125,2206.340087890625,2219.739990234375,5367800
2016-07-25,2223.72998046875,2244.030029296875,2219.469970703125,2235.050048828125,5441800
2016-07-26,2230.239990234375,2246.050048828125,2213.820068359375,2224.06005859375,5500300
2016-07-27,2242.969970703125,2258.18994140625,2229.64990234375,2230.409912109375,5425900
