Date,Adj Close,Close,High,Low,Open,Volume
2026-02-17,45.63999938964844,45.63999938964844,45.72999954223633,45.220001220703125,45.470001220703125,24500
2026-02-18,45.4900016784668,45.4900016784668,45.79999923706055,45.380001068115234,45.79999923706055,47500
2026-02-19,47.040000915527344,47.040000915527344,47.27000045776367,46.150001525878906,46.27000045776367,43400
2026-02-20,47.15999984741211,47.15999984741211,47.220001220703125,46.599998474121094,47.16999816894531,28800
2026-02-23,46.5099983215332,46.5099983215332,47.209999084472656,46.38999938964844,46.61000061035156,20100
