Date,Close,High,Low,Open,Volume
2016-02-24,163.74444580078125,164.0241350750713,160.45600501023247,161.5662784451217,150812200
2016-02-25,165.72764587402344,165.7361295343985,163.43082415156576,164.1936035055933,110728300
2016-02-26,165.34629821777344,166.69388145415166,165.18526381863157,166.60066462560889,129833700
2016-02-29,164.04953002929688,166.3124559970551,163.85459981909108,165.3632171309299,125918100
2016-03-01,167.9058380126953,167.99059702821924,164.80384427122493,165.2784637203747,141799700
2016-03-02,168.66017150878906,168.7110217526209,167.17697904577207,167.59227759108515,102415000
2016-03-03,169.3212432861328,169.3381976774874,167.90585551969394,168.4821755016354,95172200
2016-03-04,169.87210083007812,170.6518474721584,168.68555234414472,169.51613628429809,129293600
2016-03-07,170.0077362060547,170.4145639772772,168.8720377759822,168.94831313343246,100219000
2016-03-08,168.15162658691406,169.43988867711715,167.99060514149804,168.9313733566446,123974900
2016-03-09,168.98223876953125,169.32971974337983,168.1770668080957,168.96528437760318,94801200
2016-03-10,169.11778259277344,170.41452805815925,167.28710973777427,169.47376005066465,156838700
2016-03-11,171.84690856933594,171.8892880825358,169.10089199478227,170.57560076780948,137964500
2016-03-14,171.62652587890625,172.08419092432308,171.00782646841748,171.3383659268879,73612000
2016-03-15,171.3468475341797,171.65196189463276,170.3976086049525,170.66034345626284,93169100
2016-03-16,172.3384246826172,172.74525235402461,170.82133690510005,170.86371640408925,129303200
2016-03-17,173.4317626953125,173.94027790480766,171.8553409743026,172.25368500123147,134278500
2016-03-18,174.11326599121094,174.45402458808726,173.6191569263652,173.93435927843117,138372400
2016-03-21,174.36038208007812,174.5904013722593,173.61922469307606,173.84924398525723,72926700
2016-03-22,174.26666259765625,174.83744059062724,173.42328023449707,173.58513217351828,97471900
2016-03-23,173.11656188964844,174.07069651695397,172.94616956410727,173.8832753581462,81052500
2016-03-24,173.0399627685547,173.07404644958132,171.8643357554473,172.08582768565813,84360900
2016-03-28,173.1421356201172,173.67031548511676,172.69062450988648,173.45733805579619,62408200
2016-03-29,174.74368286132812,174.854435262622,172.42648784374134,172.73317580192514,92922900
2016-03-30,175.51046752929688,176.23458308827088,175.14413954137035,175.74900124273682,86365300
2016-03-31,175.08447265625,175.84267171503555,174.92260774497396,175.4167168955131,94584100
2016-04-01,176.27723693847656,176.46465820105058,173.77261915600238,174.0878347334859,114423500
2016-04-04,175.70635986328125,176.40493199418893,175.39967187882826,176.2004690048505,63497000
2016-04-05,173.95144653320312,175.7148928811558,173.69587101925197,174.36035955605857,99662200
2016-04-06,175.8511962890625,175.91083620681303,173.77253456987023,173.95144132401163,91839800
2016-04-07,173.7469940185547,175.1185692605372,173.01435110049363,174.76076871903456,113859000
2016-04-08,174.2155303955078,175.36561366866746,173.67882313481863,174.9311314103533,95040600
2016-04-11,173.806640625,175.55305831069512,173.712930027257,174.8544860367723,83757500
2016-04-12,175.4252471923828,175.70637895860986,173.5340065825722,173.97700327472793,115350600
2016-04-13,177.19720458984375,177.28240075323265,176.20898629061412,176.34529495239258,96336400
2016-04-14,177.2057342529297,177.70837086159483,176.85646115084722,177.25685975482745,65212900
2016-04-15,177.00979614257812,177.3420404050816,176.68606629738127,177.2057317335134,75761600
2016-04-18,178.2535858154297,178.28765648296246,176.34530345584142,177.00979196516653,82531000
2016-04-19,178.81585693359375,179.07143246643165,177.99803082744637,178.67956124864358,88316100
2016-04-20,178.9862823486328,179.68484173503435,178.38142057582996,178.8584880590533,81100300
2016-04-21,178.02362060546875,179.11406428508735,177.75100318600707,179.0033118335418,85695000
2016-04-22,178.02362060546875,178.29622502581637,177.12059815195153,177.66581999176083,99251700
2016-04-25,177.71690368652344,177.75950177629514,176.80535396203425,177.41873005723343,66166500
2016-04-26,177.98097229003906,178.49212330774736,177.50390493970355,178.0831972939366,75864200
2016-04-27,178.34735107421875,178.7392223669733,177.239865552796,177.59766616757307,77329400
2016-04-28,176.7286834716797,178.6965930082362,176.31125599369,177.58912067967339,97216200
2016-04-29,175.7745361328125,176.45606651656496,174.66705088410362,176.1067804075141,142424100
2016-05-02,177.17172241210938,177.35061623126427,175.84274490192786,176.2772143189903,62188000
2016-05-03,175.62973022460938,176.17495198514104,174.8800454292113,175.93641827735294,106422100
2016-05-04,174.65005493164062,175.36566917208896,174.14743117873562,174.6330260919286,92243800
2016-05-05,174.615966796875,175.47639108443107,174.1900118625994,175.11859049953313,67619200
2016-05-06,175.2548828125,175.2974809017674,173.68737192071026,173.84070944313868,89315000
2016-05-09,175.39971923828125,175.834188583938,174.94820805580088,175.12711484466703,74374900
2016-05-10,177.58055114746094,177.59759297898373,176.03859687192096,176.1067511989034,77472200
2016-05-11,175.91937255859375,177.65726281970865,175.91937255859375,177.12056848858697,81727000
2016-05-12,175.970458984375,176.76274173534193,174.95668439935457,176.5923494024132,89586300
2016-05-13,174.4370574951172,176.2260733929801,174.11334058912212,175.672337186034,96474600
2016-05-16,176.15789794921875,176.63496533175538,174.54778903360196,174.60742895597465,77486800
2016-05-17,174.51368713378906,176.1749082575288,173.9854943412626,175.88526211269397,114924900
2016-05-18,174.56483459472656,175.7489886584826,173.47439112590567,174.16443596174108,120062100
2016-05-19,173.95997619628906,174.24962240456628,172.75026585662087,173.84070934587422,115430500
2016-05-20,175.05894470214844,175.57861018592482,174.52223738308604,174.57334988983263,104990400
2016-05-23,174.82041931152344,175.35711365697637,174.63299811180585,175.07598185739997,58682600
2016-05-24,177.0864715576172,177.40168699736577,175.6126713632845,175.63822761527615,93537800
2016-05-25,178.28768920898438,178.7051297077683,177.08649322198136,177.76802368972784,76621400
2016-05-26,178.33880615234375,178.65402163849066,178.02360366530965,178.42400233759705,55280700
2016-05-27,179.10552978515625,179.11404420389206,178.44955556734527,178.5006680779854,64211200
2016-05-31,178.7646942138672,179.4888225203232,178.20243079937956,179.37807012074316,109879400
2016-06-01,179.13108825683594,179.3099820462898,177.95544850111673,178.15138412736567,69936200
2016-06-02,179.6763153076172,179.69334414579856,178.25362737268512,178.73069482402605,63044700
2016-06-03,179.1395721435547,179.4888582432025,177.92986191953818,179.11401589227415,101757100
2016-06-06,180.05116271972656,180.40896331814113,179.33554852378396,179.49741348478153,64887000
2016-06-07,180.33224487304688,180.8945084129692,180.17890736167396,180.20446361356946,60974800
2016-06-08,180.9200439453125,181.04783818926535,180.34075163654285,180.46853288138635,66170900
2016-06-09,180.6730194091797,180.79228625294073,179.91482025974642,180.1874246172955,73786900
2016-06-10,178.96070861816406,179.63371168076557,178.41547383443978,179.2929529400506,113829200
2016-06-13,177.58055114746094,179.21621599771316,177.49536798806443,178.35579199288878,117751200
2016-06-14,177.23129272460938,177.82763992889195,176.27715799633438,177.1972220553613,125059300
2016-06-15,176.98426818847656,178.3558435425371,176.79684698488228,177.23131632097133,109124500
2016-06-16,177.51239013671875,177.6827824473135,175.14408260946362,176.984210371378,149533100
2016-06-17,176.85134887695312,177.43365383264984,176.1919633868866,177.40796467676395,117055700
2016-06-20,177.99026489257812,179.49741850952435,177.9046256703846,178.8209156943543,82789600
2016-06-21,178.4955291748047,178.90656875638794,177.93034158343227,178.37564208572988,72461700
2016-06-22,178.20436096191406,179.40323174690326,178.05877166179036,178.67533751313096,95560500
2016-06-23,180.52503967285156,180.57641798398882,179.20628177571822,179.66869964266547,102731400
2016-06-24,174.04251098632812,180.55925758658162,173.5972106180118,174.37648299588818,333444400
2016-06-27,170.9254608154297,172.63814073114858,170.11192740209458,172.62956896887508,230775800
2016-06-28,174.00830078125,174.0339899381858,172.22711185566206,172.53539480560443,159382400
2016-06-29,176.97122192382812,177.20242430846392,175.30992028583816,175.41267690123186,137328600
2016-06-30,179.3861083984375,179.43748671030048,176.88559704298115,177.44222591049132,165021900
2016-07-01,179.76284790039062,180.25096785475142,179.22334964908833,179.38605630054192,106055300
2016-07-05,178.46981811523438,179.04356433301706,177.87038274342493,178.93223595442706,109803700
2016-07-06,179.54026794433594,179.66015503529505,177.31377846456652,177.97316399819803,96021500
2016-07-07,179.42893981933594,180.3880365484466,178.65823895725956,179.72009231685695,85593800
2016-07-08,182.10067749023438,182.34902338265863,180.49932603235925,180.7305414678242,133971000
2016-07-11,182.7429962158203,183.31675565720252,182.3576457333379,182.56317208846204,73633900
2016-07-12,184.0703125,184.3700367789752,182.7686718142335,183.71065120525802,101275600
2016-07-13,184.04454040527344,184.4983994345964,183.55643353476157,184.48984074097612,87324100
2016-07-14,185.0722198486328,185.543209521093,184.67831071654834,185.31199403339198,91230900
2016-07-15,184.82388305664062,185.8343580900746,184.37858255148888,185.63740352819917,107155400
2016-07-18,185.320556640625,185.48326334368232,184.6868602883787,184.94376492127384,58725900
2016-07-19,185.13214111328125,185.16638896289643,184.6525928184022,184.90092566156775,54345700
2016-07-20,185.90284729003906,186.14262144447778,185.13214651744477,185.13214651744477,58159500
2016-07-21,185.20066833496094,186.01418877817954,184.75536784532173,185.7915450667161,67777300
2016-07-22,186.03134155273438,186.08271987179558,185.0551142904299,185.32057765005538,62787500
2016-07-25,185.52606201171875,185.8771645595355,184.94375706415994,185.82578624848168,55873100
2016-07-26,185.61170959472656,185.9713708550015,184.76392822404904,185.423313734576,70080500
2016-07-27,185.41476440429688,186.0570194872417,184.64405046473522,185.98851071038868,84083900
2016-07-28,185.62879943847656,185.91995186165403,184.75532910223458,185.21774688806295,65035700
2016-07-29,185.92857360839844,186.28823491194626,185.08080520243362,185.3633990266599,79519400
2016-08-01,185.7743377685547,186.38233164199485,185.32047877005755,185.9884226948913,73311400
2016-08-02,184.58409118652344,185.68020535052852,183.74488163805017,185.5260573545248,92295500
2016-08-03,185.1235809326172,185.1835310065832,184.22443435682175,184.5241455265163,53993600
2016-08-04,185.320556640625,185.63739828339195,183.4708589638351,185.2349174074225,46585500
2016-08-05,186.8363037109375,186.87912333546,185.32059092321714,185.32059092321714,71892200
2016-08-08,186.7249298095703,187.12741063377544,186.45946651418197,187.02464095380748,39906500
2016-08-09,186.8363037109375,187.33298260862574,186.51090331133923,186.79349715312986,51251700
2016-08-10,186.37384033203125,187.0246540393805,186.0227377898891,186.94758657404537,57941100
2016-08-11,187.23876953125,187.48711549338356,186.63933403651797,186.90479739370545,72504300
2016-08-12,187.07601928710938,187.2901042609464,186.67353849095895,186.93043000619554,61313500
2016-08-15,187.6155242919922,187.96662682206687,187.43570021239086,187.44425890823004,49813500
2016-08-16,186.6479034423828,187.2644563243784,186.6479034423828,187.19596061160058,53213600
2016-08-17,186.99893188476562,187.13594939898982,185.84288090861114,186.6820903164929,75134300
2016-08-18,187.41859436035156,187.45284221491596,186.8619785233682,186.97329385073712,52989300
2016-08-19,187.14453125,187.3243683930101,186.45946972753148,186.94757671562584,75443000
2016-08-22,187.1360321044922,187.36724762859345,186.5365965482252,186.90481658039093,61368800
2016-08-23,187.51275634765625,188.05225468729222,187.45280628026987,187.75253048378104,53399200
2016-08-24,186.55364990234375,187.46136809331443,186.13403865303988,187.36717018292825,71728900
2016-08-25,186.42520141601562,186.84481268858622,186.01416190549799,186.16829682192568,69224800
2016-08-26,186.07408142089844,187.64118492420457,185.18349372068053,186.6135797111195,122506300
