Date,Adj Close,Close,High,Low,Open,Volume
2026-02-19,97.93000030517578,97.93000030517578,98.06999969482422,97.56999969482422,97.7300033569336,0
2026-02-20,97.80000305175781,97.80000305175781,98.08000183105469,97.58999633789062,97.9000015258789,0
2026-02-23,97.69999694824219,97.69999694824219,97.8499984741211,97.36000061035156,97.69999694824219,0
2026-02-24,97.85099792480469,97.85099792480469,97.95700073242188,97.69499969482422,97.697998046875,0
