Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,587.0,587.0,577.0,579.0,577.63916015625,1712241
2018-01-03,577.0,585.2000122070312,576.5999755859375,583.2000122070312,581.8294677734375,1446164
2018-01-04,582.7999877929688,584.4000244140625,576.2000122070312,579.4000244140625,578.0382690429688,2827395
2018-01-05,580.0,586.5999755859375,578.0,586.5999755859375,585.2213745117188,1885175
2018-01-08,584.4000244140625,589.5999755859375,584.2000122070312,587.5999755859375,586.218994140625,2512947
2018-01-09,587.0,590.7999877929688,584.7999877929688,587.4000244140625,586.0194702148438,2224946
2018-01-10,584.5999755859375,586.0,574.4000244140625,575.0,573.6486206054688,2150441
2018-01-11,576.2000122070312,577.5999755859375,570.5999755859375,573.0,571.6534423828125,1672883
2018-01-12,572.7999877929688,575.7999877929688,570.7999877929688,574.5999755859375,573.2495727539062,3565879
2018-01-15,575.7999877929688,576.7999877929688,570.4000244140625,572.2000122070312,570.8551025390625,1671957
2018-01-16,571.0,579.0,571.0,576.5999755859375,575.2448120117188,2238931
2018-01-17,578.4000244140625,580.7999877929688,577.0,578.7999877929688,577.4396362304688,2661828
2018-01-18,579.4000244140625,581.2000122070312,574.4000244140625,576.0,574.6463012695312,2834006
2018-01-19,577.5999755859375,580.0,574.5999755859375,579.2000122070312,577.8388061523438,2869937
2018-01-22,581.0,581.0,573.7999877929688,574.7999877929688,573.4489135742188,2605057
2018-01-23,575.0,576.7999877929688,569.5999755859375,576.5999755859375,575.2448120117188,2417703
2018-01-24,577.2000122070312,577.7999877929688,571.2000122070312,571.2000122070312,569.8575439453125,1831718
2018-01-25,570.2000122070312,576.0,567.5999755859375,568.5999755859375,567.2636108398438,2164262
2018-01-26,568.5999755859375,581.4000244140625,568.5999755859375,578.2000122070312,576.8409423828125,2844622
2018-01-29,579.5999755859375,583.5999755859375,576.5999755859375,576.5999755859375,575.2448120117188,1993537
2018-01-30,573.7999877929688,577.5999755859375,573.4000244140625,574.0,572.6509399414062,2596006
2018-01-31,578.0,584.2000122070312,576.0,581.4000244140625,580.0335693359375,4442775
2018-02-01,585.7999877929688,589.5999755859375,581.7999877929688,584.5999755859375,583.22607421875,3125243
