Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,478.5675964355469,484.9665222167969,473.52056884765625,475.7737121582031,453.57305908203125,4807939
2018-01-02,480.2799987792969,480.2799987792969,461.30853271484375,465.54443359375,443.8211364746094,5242199
2018-01-03,467.8876953125,473.6106872558594,463.92218017578125,467.0315246582031,445.2388000488281,6333269
2018-01-04,467.7525329589844,475.142822265625,463.6968688964844,471.3575439453125,449.36297607421875,5953924
2018-01-05,473.1600646972656,488.93206787109375,467.3469543457031,486.6789245605469,463.969482421875,8008838
2018-01-08,481.40655517578125,481.40655517578125,463.4264831542969,465.36419677734375,443.6492919921875,12287843
2018-01-09,466.85125732421875,469.60009765625,454.8645324707031,459.4609680175781,438.02154541015625,7541257
2018-01-10,464.1474914550781,466.400634765625,454.5040283203125,456.39666748046875,435.1001892089844,6667296
2018-01-11,457.83868408203125,465.67962646484375,453.5126647949219,463.92218017578125,442.27459716796875,5905519
2018-01-12,465.0487365722656,466.26544189453125,454.6842956542969,459.2356262207031,437.8066711425781,4847824
2018-01-15,459.4609680175781,461.3986511230469,452.8367004394531,454.6842956542969,433.4677734375,2834570
2018-01-16,457.83868408203125,462.9307861328125,442.8778076171875,448.1501770019531,427.2385559082031,6420450
2018-01-17,446.1223449707031,453.5126647949219,442.9228820800781,450.53851318359375,429.5154113769531,6824337
2018-01-18,451.5298767089844,458.5596923828125,444.31982421875,446.1223449707031,425.3053283691406,7912892
2018-01-19,436.2085266113281,450.85394287109375,435.75787353515625,448.7359924316406,427.79705810546875,9966300
2018-01-22,446.6630859375,449.2767333984375,439.81353759765625,442.2469482421875,421.61077880859375,4532165
2018-01-23,445.2210998535156,449.547119140625,440.5345458984375,443.5086975097656,422.8136291503906,6150836
2018-01-24,438.8221740722656,438.91229248046875,410.2072448730469,414.1277160644531,394.8036804199219,29348889
2018-01-25,417.73272705078125,417.73272705078125,400.56378173828125,407.9991760253906,388.9610290527344,20580178
2018-01-29,400.1582336425781,402.32122802734375,392.09197998046875,397.0939636230469,378.5647277832031,27139736
2018-01-30,397.0939636230469,406.5571594238281,394.0747375488281,397.0939636230469,381.02069091796875,10679523
2018-01-31,398.80633544921875,401.96075439453125,393.30865478515625,396.4179992675781,380.3720703125,7069368
2018-02-01,396.5982666015625,402.86199951171875,387.6307373046875,395.1111755371094,379.1181335449219,8096718
2018-02-02,394.5704345703125,397.0038146972656,374.7427673339844,380.64599609375,365.2384948730469,6668088
2018-02-05,376.5002136230469,402.6366882324219,370.59698486328125,396.73345947265625,380.67474365234375,15080352
2018-02-06,378.5280456542969,403.5379333496094,377.2212219238281,395.7871398925781,379.7667541503906,9331070
2018-02-07,401.0144348144531,405.0250244140625,384.9269714355469,387.76593017578125,372.0702209472656,10982569
2018-02-08,391.1456604003906,392.94818115234375,383.0343322753906,387.3603820800781,371.6810302734375,6173490
2018-02-09,382.1330871582031,391.1005859375,378.2576599121094,380.78118896484375,365.3681945800781,5393964
2018-02-12,387.3603820800781,388.44189453125,379.7447509765625,382.49359130859375,367.01123046875,3987231
2018-02-14,384.2059631347656,395.2013244628906,384.2059631347656,391.8666687011719,376.0049743652344,10468199
2018-02-15,395.92230224609375,395.92230224609375,384.56646728515625,386.59429931640625,370.9460144042969,4583095
2018-02-16,392.0018615722656,392.0018615722656,377.0860290527344,378.2576599121094,362.94677734375,4403814
2018-02-19,378.3928527832031,378.5280456542969,363.3869323730469,373.4359436035156,358.32025146484375,6457099
2018-02-20,374.11187744140625,380.51080322265625,374.11187744140625,376.815673828125,361.56317138671875,8022411
2018-02-21,378.5280456542969,380.78118896484375,376.13970947265625,378.2126159667969,362.9035949707031,4731875
2018-02-22,377.446533203125,377.85211181640625,372.5346984863281,375.0131530761719,359.8336486816406,10769504
2018-02-23,377.6268005371094,385.9183654785156,375.9143981933594,383.530029296875,368.00579833984375,7504250
2018-02-26,387.5406188964844,387.5406188964844,379.29412841796875,381.36700439453125,365.9303283691406,4071745
2018-02-27,383.7553405761719,389.928955078125,382.4034423828125,387.9912414550781,372.28643798828125,5188255
2018-02-28,387.5406188964844,390.6950378417969,383.845458984375,386.2337951660156,370.6000671386719,25920217
2018-03-01,386.6844177246094,393.4889221191406,383.71026611328125,385.5127868652344,369.9082946777344,5837005
2018-03-05,384.7917785644531,384.9269714355469,376.3650207519531,379.8348693847656,364.4601745605469,3863655
2018-03-06,381.8627014160156,385.42266845703125,370.0562438964844,373.0303955078125,357.93115234375,4204736
2018-03-07,370.1012878417969,375.1933898925781,352.6169128417969,363.3869323730469,348.6780090332031,12064643
2018-03-08,370.86737060546875,373.21063232421875,355.9966125488281,361.6745300292969,347.034912109375,8664079
2018-03-09,364.9190673828125,368.1636047363281,358.2948303222656,362.44061279296875,347.77001953125,5093353
2018-03-12,365.0091857910156,382.5837097167969,364.1079406738281,379.92498779296875,364.546630859375,8387164
2018-03-13,381.2318115234375,387.3603820800781,378.6632385253906,384.2059631347656,368.6543273925781,5712773
2018-03-14,383.845458984375,383.845458984375,377.2212219238281,380.8713073730469,365.45465087890625,4194515
2018-03-15,380.8713073730469,382.4034423828125,376.0495910644531,378.9336242675781,363.5954284667969,3636202
2018-03-16,374.2470703125,384.6115417480469,372.8050537109375,375.5989685058594,360.395751953125,8030364
2018-03-19,376.72552490234375,379.9700622558594,357.52874755859375,360.1874694824219,345.6080627441406,6000592
2018-03-20,359.6016540527344,363.6573181152344,353.9237365722656,360.8634033203125,346.25665283203125,8280683
2018-03-21,363.2066650390625,378.6632385253906,362.4856872558594,376.9057922363281,361.6496887207031,9266412
2018-03-22,373.1205139160156,378.75335693359375,371.4081115722656,374.5625305175781,359.4012756347656,5382163
2018-03-23,371.90380859375,377.58172607421875,365.189453125,371.9488830566406,356.8934020996094,5696201
2018-03-26,371.3179931640625,381.2318115234375,366.4512023925781,379.87994384765625,364.5034484863281,4884776
2018-03-27,380.33056640625,380.6910705566406,367.8932189941406,372.3995056152344,357.3258056640625,6746611
2018-03-28,370.416748046875,372.2643127441406,356.35711669921875,359.3312683105469,344.7864990234375,11413279
2018-04-02,360.0522766113281,362.0801086425781,351.9409484863281,356.08673095703125,341.67327880859375,5533293
2018-04-03,352.6169128417969,364.1079406738281,352.6169128417969,362.4856872558594,347.8132629394531,5059176
2018-04-04,364.1079406738281,364.8289489746094,354.1490478515625,356.04168701171875,341.6300964355469,4025117
2018-04-05,358.79052734375,361.31402587890625,352.5267639160156,355.0052490234375,340.6355895996094,9747139
2018-04-06,355.2756042480469,357.3485107421875,345.27166748046875,346.9389953613281,332.8958435058594,9425575
2018-04-09,345.0914001464844,348.51617431640625,339.45855712890625,342.7481384277344,328.8746032714844,13296149
2018-04-10,343.424072265625,348.51617431640625,337.5208435058594,347.479736328125,333.4146728515625,13281396
2018-04-11,349.68780517578125,352.2113342285156,345.4969787597656,347.2544250488281,333.19854736328125,7693575
2018-04-12,346.0827941894531,347.4346618652344,341.7567443847656,342.65802001953125,328.78814697265625,4967973
2018-04-13,345.136474609375,348.0655517578125,338.6924743652344,340.5851135253906,326.79913330078125,7738347
2018-04-16,339.77398681640625,342.7481384277344,337.5208435058594,339.45855712890625,325.7182312011719,4140008
2018-04-17,339.77398681640625,345.58709716796875,337.2054138183594,344.3253479003906,330.38800048828125,6356203
2018-04-18,345.8124084472656,353.15765380859375,344.595703125,346.30810546875,332.2904968261719,6360948
2018-04-19,350.36376953125,358.06951904296875,347.3896179199219,356.31207275390625,341.8895263671875,3848720
2018-04-20,354.6897888183594,363.8375549316406,352.7971496582031,362.305419921875,347.64031982421875,7492919
2018-04-23,361.85479736328125,366.361083984375,357.6639404296875,363.0715026855469,348.3753662109375,4195101
2018-04-24,362.2153015136719,368.25372314453125,357.4386291503906,366.1357727050781,351.3155517578125,6982218
2018-04-25,373.52606201171875,385.1973571777344,371.3179931640625,378.3928527832031,363.0765686035156,22192116
2018-04-26,378.5280456542969,378.5280456542969,365.4147644042969,368.7944641113281,353.86669921875,13874130
2018-04-27,366.1357727050781,371.0926818847656,361.4041748046875,368.388916015625,353.4775390625,5013031
2018-04-30,366.81170654296875,372.444580078125,364.2881774902344,369.10992431640625,354.1693420410156,3633132
2018-05-02,372.1291198730469,372.1291198730469,365.91046142578125,368.1185302734375,353.2181091308594,6754394
2018-05-03,366.1808166503906,367.71295166015625,359.6016540527344,364.46844482421875,349.7157287597656,4124205
2018-05-04,370.28155517578125,377.0409851074219,355.0953674316406,357.5738220214844,343.1002197265625,15994662
2018-05-07,361.85479736328125,364.6036376953125,356.4472351074219,358.92572021484375,344.39739990234375,6553080
2018-05-08,361.8097229003906,363.16162109375,357.618896484375,361.5393371582031,346.90521240234375,3955811
2018-05-09,363.3869323730469,369.0648498535156,357.9793701171875,362.71099853515625,348.0294189453125,9019801
2018-05-10,364.8739929199219,372.8501281738281,364.017822265625,371.4081115722656,356.3745422363281,9023511
2018-05-11,360.6380920410156,362.9363098144531,343.82965087890625,348.4260559082031,334.32269287109375,25555353
2018-05-14,347.88531494140625,355.0953674316406,340.94561767578125,345.31671142578125,331.3392028808594,9823967
2018-05-15,345.1815185546875,349.822998046875,340.9906921386719,344.2351989746094,330.301513671875,7078344
2018-05-16,345.136474609375,345.136474609375,337.0702209472656,338.28692626953125,324.59393310546875,6766242
2018-05-17,339.9992980957031,341.53143310546875,329.3644714355469,331.30218505859375,317.8919677734375,9999816
2018-05-18,331.7077331542969,331.7077331542969,319.99139404296875,325.6693115234375,312.4870910644531,12433574
2018-05-21,325.6693115234375,332.78924560546875,320.1265869140625,324.4526062011719,311.3196716308594,5482372
2018-05-22,321.7037658691406,334.4565734863281,316.8820495605469,326.11993408203125,312.9194641113281,7236788
2018-05-23,326.07489013671875,329.6799011230469,319.2703857421875,321.568603515625,308.5523376464844,6604278
2018-05-24,323.5513610839844,336.9801025390625,321.6587219238281,335.1775817871094,321.61053466796875,4997302
2018-05-25,335.5380859375,342.4777526855469,330.76141357421875,339.7289123535156,325.97760009765625,4145304
2018-05-28,340.3147277832031,343.1987609863281,334.1861877441406,338.1066589355469,324.4210205078125,6609989
2018-05-29,338.8276672363281,344.0098876953125,334.5917663574219,341.7117004394531,327.8801574707031,3858054
2018-05-30,341.48638916015625,341.48638916015625,336.1689453125,338.6924743652344,324.98309326171875,3737750
2018-05-31,338.9628601074219,345.3617858886719,334.5917663574219,336.709716796875,323.0805969238281,11979616
2018-06-01,337.56591796875,347.795166015625,335.7633972167969,345.8124084472656,331.8148498535156,4548210
2018-06-04,346.0827941894531,348.5612487792969,333.5553283691406,335.5380859375,321.9564208984375,3958335
2018-06-05,334.7269592285156,335.4930114746094,322.2445373535156,328.3280334472656,315.0381774902344,5535807
2018-06-06,326.3452453613281,344.1901550292969,326.3452453613281,342.25244140625,328.3989562988281,5566018
