Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,71.18000030517578,71.31999969482422,69.91999816894531,70.37999725341797,51.64634323120117,760300
2018-01-03,70.0,70.69000244140625,70.0,70.52999877929688,51.756412506103516,706800
2018-01-04,70.76000213623047,71.75,70.69999694824219,71.44999694824219,52.43153381347656,908000
2018-01-05,71.55999755859375,72.20999908447266,71.33999633789062,72.0,52.835140228271484,1069400
2018-01-08,71.91999816894531,72.25,71.36000061035156,72.20999908447266,52.9892463684082,962000
2018-01-09,72.20999908447266,73.54000091552734,72.12000274658203,72.97000122070312,53.546939849853516,1477400
2018-01-10,73.0199966430664,74.05000305175781,72.79000091552734,73.37999725341797,53.847808837890625,1329600
2018-01-11,73.72000122070312,74.01000213623047,73.26000213623047,73.87999725341797,54.21470642089844,1147600
2018-01-12,74.08999633789062,74.4000015258789,73.61000061035156,74.20999908447266,54.45685958862305,1043200
2018-01-16,74.43000030517578,74.80000305175781,72.2699966430664,72.9000015258789,53.49557876586914,1440000
2018-01-17,73.31999969482422,73.80000305175781,72.80000305175781,73.44999694824219,53.899169921875,1015800
2018-01-18,73.58000183105469,73.94999694824219,73.3499984741211,73.4800033569336,53.92119216918945,924000
2018-01-19,73.77999877929688,74.29000091552734,73.4000015258789,74.05000305175781,54.339473724365234,1364700
2018-01-22,74.0999984741211,74.29000091552734,73.48999786376953,73.97000122070312,54.28076171875,1008800
2018-01-23,73.61000061035156,73.94000244140625,73.08000183105469,73.55999755859375,53.979888916015625,1119400
2018-01-24,73.94000244140625,74.19999694824219,73.51000213623047,74.0,54.30278396606445,1000300
2018-01-25,74.26000213623047,74.41999816894531,73.83999633789062,74.26000213623047,54.49358367919922,1508700
2018-01-26,74.3499984741211,75.05999755859375,73.79000091552734,75.04000091552734,55.06594467163086,1203900
2018-01-29,74.91999816894531,75.58000183105469,74.33000183105469,74.5,54.669700622558594,1726700
2018-01-30,70.0,72.08000183105469,68.01000213623047,68.5,50.26676559448242,3470300
2018-01-31,68.5999984741211,69.05000305175781,67.33999633789062,67.5999984741211,49.6063117980957,2510900
2018-02-01,67.33999633789062,68.5999984741211,67.33999633789062,68.45999908447266,50.23740005493164,1866300
2018-02-02,68.08999633789062,68.88999938964844,66.29000091552734,66.3499984741211,48.689056396484375,1352500
2018-02-05,65.25,66.5,63.25,63.54999923706055,46.63434982299805,2105500
2018-02-06,62.400001525878906,64.91000366210938,61.369998931884766,64.54000091552734,47.36083221435547,2585200
2018-02-07,64.0999984741211,65.48999786376953,63.849998474121094,63.91999816894531,46.905853271484375,1630400
2018-02-08,63.41999816894531,63.79999923706055,60.369998931884766,60.380001068115234,44.308135986328125,2232800
2018-02-09,61.310001373291016,61.93000030517578,59.25,61.38999938964844,45.04928970336914,2062600
2018-02-12,62.25,64.87000274658203,60.619998931884766,61.84000015258789,45.3795166015625,2108900
2018-02-13,61.65999984741211,61.900001525878906,61.04999923706055,61.720001220703125,45.291446685791016,1223300
2018-02-14,61.5099983215332,63.47999954223633,61.2400016784668,63.27000045776367,46.428871154785156,1403700
2018-02-15,63.66999816894531,64.44000244140625,62.209999084472656,62.869998931884766,46.135353088378906,1890500
2018-02-16,62.45000076293945,63.5,62.220001220703125,63.04999923706055,46.26743698120117,1643700
2018-02-20,62.560001373291016,63.349998474121094,62.41999816894531,62.70000076293945,46.01060485839844,1444800
2018-02-21,62.779998779296875,64.41999816894531,62.779998779296875,63.29999923706055,46.45089340209961,1715400
2018-02-22,63.43000030517578,63.790000915527344,62.150001525878906,62.369998931884766,45.7684440612793,1680200
2018-02-23,62.77000045776367,63.2400016784668,62.40999984741211,63.150001525878906,46.3408203125,984400
2018-02-26,63.540000915527344,64.08999633789062,63.279998779296875,63.97999954223633,46.949886322021484,1157200
2018-02-27,63.779998779296875,64.7300033569336,63.560001373291016,63.56999969482422,46.64901351928711,1412000
2018-02-28,63.810001373291016,64.16999816894531,62.31999969482422,62.33000183105469,45.73908615112305,1914000
2018-03-01,62.369998931884766,62.86000061035156,61.029998779296875,61.189998626708984,44.90252685546875,2860000
2018-03-02,60.45000076293945,61.25,59.41999816894531,61.09000015258789,45.20591354370117,1467300
2018-03-05,60.52000045776367,61.86000061035156,60.08000183105469,61.369998931884766,45.41312026977539,2383300
2018-03-06,61.7599983215332,62.0,61.130001068115234,61.59000015258789,45.5759162902832,1223500
2018-03-07,60.869998931884766,61.81999969482422,60.689998626708984,61.58000183105469,45.56852340698242,1631300
2018-03-08,61.63999938964844,61.790000915527344,60.65999984741211,61.369998931884766,45.41312026977539,2066600
2018-03-09,61.7599983215332,63.150001525878906,61.720001220703125,63.04999923706055,46.65630340576172,2041700
2018-03-12,63.119998931884766,63.40999984741211,62.83000183105469,63.04999923706055,46.65630340576172,1376900
2018-03-13,63.459999084472656,63.58000183105469,62.5099983215332,62.68000030517578,46.38250732421875,1552300
2018-03-14,63.13999938964844,63.13999938964844,61.810001373291016,62.04999923706055,45.916316986083984,896100
2018-03-15,62.2599983215332,62.56999969482422,61.939998626708984,61.970001220703125,45.85711669921875,1100400
2018-03-16,62.25,62.86000061035156,61.849998474121094,62.11000061035156,45.96071243286133,2401000
2018-03-19,62.119998931884766,62.43000030517578,61.040000915527344,61.619998931884766,45.59811782836914,1359300
2018-03-20,61.95000076293945,62.43000030517578,61.63999938964844,61.7400016784668,45.686912536621094,1004500
2018-03-21,61.88999938964844,62.9900016784668,61.63999938964844,62.20000076293945,46.027305603027344,1150900
2018-03-22,61.38999938964844,62.869998931884766,59.84000015258789,59.93000030517578,44.3475341796875,3352600
2018-03-23,60.2599983215332,60.380001068115234,57.619998931884766,57.7599983215332,42.74176025390625,1509500
2018-03-26,58.599998474121094,59.5,57.95000076293945,59.22999954223633,43.82954406738281,2198700
2018-03-27,59.27000045776367,60.2599983215332,58.380001068115234,58.790000915527344,43.50395584106445,1628800
2018-03-28,58.97999954223633,59.83000183105469,58.369998931884766,59.400001525878906,43.955345153808594,1778400
2018-03-29,59.540000915527344,61.27000045776367,59.11000061035156,60.90999984741211,45.07272720336914,2544800
2018-04-02,60.619998931884766,61.41999816894531,58.5,59.41999816894531,43.97013854980469,3180400
2018-04-03,59.68000030517578,60.33000183105469,59.02000045776367,60.189998626708984,44.53993225097656,2643700
2018-04-04,59.290000915527344,61.25,58.7599983215332,61.040000915527344,45.1689338684082,1991200
2018-04-05,61.34000015258789,61.61000061035156,60.9900016784668,61.310001373291016,45.368709564208984,1952300
2018-04-06,60.689998626708984,61.18000030517578,58.93000030517578,59.61000061035156,44.11073684692383,2293100
2018-04-09,59.84000015258789,60.72999954223633,59.560001373291016,59.630001068115234,44.12553787231445,1737400
2018-04-10,60.380001068115234,61.459999084472656,60.2599983215332,61.06999969482422,45.191123962402344,1923500
2018-04-11,60.33000183105469,60.84000015258789,60.09000015258789,60.18000030517578,44.53253936767578,2129700
2018-04-12,60.689998626708984,61.38999938964844,60.349998474121094,61.04999923706055,45.176326751708984,1219600
